ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
7516,340000,2,2,2,38,-2,-2,-2,-2,-2,-2
5481,80000,2,2,2,31,0,0,0,0,0,0
6509,5.00E+05,2,2,2,36,0,0,0,0,-2,-1
15282,290000,2,1,2,31,-2,-2,-2,-2,-2,-2
15159,30000,2,2,2,22,0,0,0,0,-1,0
7017,230000,1,2,2,31,0,0,0,0,0,0
21308,20000,1,2,2,52,0,0,0,0,0,0
22815,50000,2,2,3,44,-1,-1,-1,-1,-1,-1
5047,210000,2,1,2,30,0,0,0,0,0,0
3447,2.00E+05,2,2,2,33,0,0,0,0,0,0
22007,60000,2,1,2,27,1,-2,-2,-1,-1,-1
4876,40000,2,3,1,41,1,2,2,2,2,0
10428,1.00E+05,2,2,1,49,-2,-2,-2,-2,-2,-2
2021,230000,2,2,1,38,0,0,0,0,0,0
1972,20000,1,2,1,40,1,2,0,0,0,0
19909,80000,2,2,2,31,-1,-1,-1,-1,-1,-1
22203,320000,2,1,2,27,1,2,2,2,2,2
2776,210000,2,3,1,40,-1,-1,0,0,0,0
6063,90000,2,2,1,27,-1,-1,0,0,0,0
20096,140000,2,2,1,42,0,0,0,0,0,0
23820,4.00E+05,2,1,1,51,1,-2,-2,-2,-2,-2
4414,390000,2,1,1,28,0,0,0,0,0,0
16465,80000,2,3,1,59,0,0,0,0,0,0
18651,130000,2,2,1,29,-2,-2,-2,-2,-2,-2
23280,360000,2,2,1,37,-2,-2,-2,-2,-2,-2
10734,310000,2,1,1,32,0,0,0,0,0,0
18212,140000,1,1,1,41,0,0,0,0,0,0
6542,150000,2,3,1,52,-1,-1,-1,-1,-1,-1
20647,1.00E+05,1,2,2,31,1,2,2,0,0,2
19035,5.00E+05,2,2,1,42,0,0,-2,-2,-2,-2
5852,130000,1,2,2,29,0,0,0,0,0,0
4436,210000,2,1,2,35,-2,-2,-2,-2,-2,-2
6460,180000,1,3,2,47,0,0,0,0,2,0
5426,240000,2,1,1,58,1,-1,-1,-1,-2,-1
9500,150000,2,1,2,32,0,0,0,0,0,2
15880,90000,2,1,1,29,0,0,0,0,0,0
5844,10000,1,2,2,37,-1,-1,-1,0,-1,0
12139,50000,2,1,2,25,0,0,0,0,0,0
3582,70000,1,2,1,48,0,0,0,-1,-1,-1
15558,260000,1,1,2,31,0,0,0,0,0,0
18491,40000,2,1,2,26,0,0,0,0,-1,-1
20980,120000,1,2,1,41,-2,-2,-2,-2,-2,-2
16135,60000,2,2,2,28,1,-1,-1,2,-1,-1
11209,150000,1,1,1,46,0,0,0,0,0,0
20451,130000,1,2,2,25,2,0,0,0,0,-1
2444,30000,2,3,1,42,1,2,0,0,0,0
23565,110000,2,2,2,36,2,2,-2,-2,-2,-2
15270,60000,2,5,1,30,-2,-2,-2,-2,-2,-2
11191,50000,1,3,2,34,0,0,0,2,0,0
6207,170000,1,1,1,45,-1,-1,-1,-1,-1,-1
5190,30000,1,2,2,24,0,0,0,0,0,0
7952,50000,2,3,2,35,0,0,0,0,0,0
10324,40000,2,1,2,24,1,2,2,0,0,0
6284,150000,1,3,1,29,0,0,-2,-2,-2,-2
6385,20000,2,2,2,22,0,0,0,0,0,0
23925,420000,1,2,1,24,0,0,0,0,0,0
424,2.00E+05,1,2,1,38,2,2,2,0,0,0
11853,2.00E+05,1,1,1,38,1,-2,-1,0,0,0
4321,420000,2,1,2,34,-1,-1,-1,-1,-1,-1
19539,180000,2,1,2,30,0,0,0,0,0,0
19190,2.00E+05,2,3,1,43,1,2,0,0,0,0
5913,230000,1,2,2,32,0,0,0,0,0,0
12510,20000,2,2,1,29,0,0,0,0,0,-2
18814,50000,2,2,1,27,0,0,0,0,0,0
5490,2.00E+05,1,2,2,32,0,0,0,0,0,0
12300,390000,1,1,2,34,-2,-2,-2,-2,-1,0
13188,1.00E+05,1,2,2,24,0,0,0,0,0,0
16126,30000,2,2,1,34,2,2,0,0,0,2
17423,390000,2,1,1,33,0,-1,0,0,0,0
40,280000,1,1,2,31,-1,-1,2,-1,0,-1
17330,2.00E+05,2,2,2,36,0,0,0,0,0,0
4136,30000,2,1,2,25,3,2,0,0,0,0
3024,1.00E+05,2,3,1,36,2,2,2,2,2,2
11979,180000,2,2,1,33,0,0,0,0,0,0
15755,2.00E+05,2,3,2,25,0,0,0,0,-1,-1
1222,30000,2,1,2,24,-1,-1,-1,0,0,0
15061,20000,1,3,1,38,2,0,0,-1,-1,-1
6631,120000,2,2,2,35,0,0,0,0,0,0
15788,70000,2,2,2,26,0,0,0,0,0,0
22439,30000,2,3,2,38,2,2,2,2,2,-1
21899,40000,2,1,2,27,0,0,0,0,0,0
12312,380000,2,2,1,36,0,0,0,0,0,0
19133,210000,2,3,1,32,0,0,-1,0,0,0
21906,90000,2,2,1,27,0,0,0,0,0,0
5465,150000,2,3,2,25,1,-2,-2,-1,-1,-1
7607,90000,2,2,2,25,0,0,0,0,0,0
14223,30000,2,2,2,54,0,0,2,0,0,2
21437,30000,2,1,2,24,0,0,0,0,0,0
8118,150000,1,1,2,42,2,0,0,0,0,0
21254,170000,1,2,1,42,0,0,0,0,0,0
6610,420000,1,1,1,47,-2,-2,-2,-2,-2,-2
14432,2.00E+05,2,2,2,27,0,0,0,0,0,0
15402,470000,2,2,1,49,0,-1,-1,-1,-1,-1
6683,20000,1,2,1,36,1,2,0,0,0,0
5410,150000,1,3,1,45,-1,0,-1,-1,-1,-1
21217,140000,1,2,2,36,0,0,0,0,0,0
8481,140000,2,1,2,30,0,0,0,0,0,0
22860,3.00E+05,2,2,1,33,-1,-1,-1,-1,-1,0
22407,160000,2,2,2,29,0,0,0,0,0,0
17648,360000,2,1,1,37,-2,-2,-2,-2,-2,-2
14163,230000,2,1,2,24,1,2,0,0,2,0
4002,160000,2,1,1,29,-1,-1,-2,-1,-1,-1
23340,160000,2,3,1,44,2,2,-2,-2,-2,-2
15520,170000,1,3,1,42,0,0,0,0,0,0
8487,2.00E+05,2,2,2,26,-2,-2,-2,-2,-2,-2
3877,390000,2,1,2,43,0,0,0,0,0,0
18189,50000,1,2,2,48,0,0,0,0,2,0
9732,160000,2,2,2,25,2,2,2,2,2,0
10291,50000,2,2,1,50,0,0,0,0,0,0
6240,5.00E+05,1,2,1,44,0,0,0,0,0,0
2274,210000,2,2,1,56,1,-2,-2,-2,-2,-1
10033,2.00E+05,1,2,2,27,-1,-1,-1,-1,-1,-1
18169,280000,1,2,1,49,0,0,0,0,0,0
9308,30000,2,2,2,28,0,0,0,0,0,3
7339,20000,1,2,1,39,2,0,0,0,0,0
7014,50000,1,2,1,32,0,0,0,0,0,0
2611,340000,2,2,2,39,0,0,0,0,0,0
18063,50000,1,3,2,31,3,2,2,2,2,2
11240,180000,1,2,2,26,3,2,2,0,0,2
20022,20000,2,3,2,31,1,-1,3,2,2,-2
9159,20000,1,2,2,34,0,0,2,0,0,0
20626,30000,1,3,2,32,0,0,0,0,0,0
1310,270000,1,3,1,47,0,0,0,0,0,0
7983,150000,1,1,2,38,1,2,2,2,0,0
2403,80000,2,2,2,29,1,2,2,2,2,2
913,140000,2,3,1,46,0,0,0,0,0,0
22291,20000,2,2,1,32,2,0,0,0,2,2
3323,160000,2,1,2,24,0,0,-2,-2,-2,-2
3960,20000,1,3,2,23,-1,2,-1,-1,-1,-1
19864,260000,2,3,1,41,0,-1,-1,0,0,0
8206,240000,1,1,1,42,0,0,0,0,0,0
17318,40000,2,2,1,39,-1,-1,-1,0,0,0
6390,10000,1,3,0,40,0,0,0,0,0,-2
12852,2.00E+05,1,2,2,40,0,0,0,0,0,2
15429,50000,1,2,2,23,0,0,0,0,0,0
588,210000,1,3,2,25,-1,-1,2,-1,-1,-1
14826,2.00E+05,2,2,1,34,-1,0,-1,-1,-1,-1
9821,20000,1,2,2,26,2,2,2,2,2,3
4348,370000,1,2,1,33,1,-2,-2,-1,2,2
10707,30000,1,2,2,24,0,0,0,0,0,0
20720,50000,1,3,2,34,0,0,0,0,0,0
23655,160000,2,2,1,36,-2,-2,-2,-2,-2,-2
3979,10000,1,2,2,22,0,0,0,0,0,0
14477,250000,2,1,1,42,-1,-1,-2,-2,-2,-2
20560,20000,1,3,1,26,2,3,2,3,2,0
14050,1.00E+05,2,1,1,45,1,-1,-1,-2,-2,-2
20991,180000,1,1,2,31,1,2,2,2,2,2
19573,90000,2,2,1,39,-2,-2,-2,-2,-2,-2
16449,50000,2,2,1,53,0,0,0,0,0,0
23104,90000,2,3,0,42,0,0,2,0,0,0
5691,80000,1,1,2,38,-1,-1,-1,0,-1,-1
2563,140000,1,1,1,40,2,0,0,2,2,2
15991,120000,2,2,2,30,0,0,0,2,2,0
11984,1.00E+05,1,1,2,31,1,2,0,0,2,0
22732,190000,2,1,2,33,0,0,0,0,0,0
10938,5.00E+05,2,1,1,47,-2,-2,-2,-2,-2,-2
21897,180000,2,2,1,27,1,-1,-1,-1,-1,-1
21974,50000,2,2,2,24,0,0,0,0,0,0
7497,50000,2,1,1,34,-1,-1,-1,-1,-1,-1
15312,240000,2,3,2,37,1,-2,-1,-1,-1,-1
17085,60000,2,2,2,25,0,0,0,0,0,0
18831,120000,2,1,2,29,0,0,0,0,0,0
9331,250000,2,2,1,37,0,0,0,0,0,0
8814,160000,2,2,2,37,-1,-1,-1,0,0,0
9479,4.00E+05,2,1,1,35,-2,-2,-2,-2,-2,-1
20137,170000,2,2,2,48,0,0,0,0,0,0
13301,1.00E+05,2,2,1,41,1,3,2,2,2,2
11261,20000,2,3,1,54,0,0,2,0,0,2
18413,50000,2,2,2,25,0,0,0,0,0,0
3299,230000,2,2,2,26,-1,-1,-1,4,3,2
6508,230000,2,2,2,24,-1,-1,-2,-1,0,-1
23466,30000,2,2,1,33,2,2,0,0,0,0
231,50000,2,1,2,24,0,0,0,0,0,0
23622,210000,2,3,1,44,-2,-2,-2,-2,-2,-2
14632,350000,2,0,2,53,-1,-1,-1,-1,-1,-1
20686,180000,1,2,1,37,0,0,0,0,-2,-2
7308,30000,2,3,2,33,1,2,2,0,0,2
2382,4.00E+05,1,1,1,44,0,0,0,0,0,0
202,140000,1,1,2,31,0,0,2,0,0,2
18771,50000,2,3,1,26,-1,2,0,0,0,0
804,230000,2,1,2,28,-1,-1,-1,-2,-2,-2
13082,5.00E+05,2,1,2,39,-2,-2,-2,-1,0,-1
22916,210000,2,2,1,34,0,0,0,0,0,0
22477,1.00E+05,2,2,1,36,1,-2,-1,0,0,0
18692,130000,2,1,2,25,2,2,-2,-2,-2,-2
22833,1.00E+05,2,1,2,34,0,0,0,0,0,2
1398,360000,2,2,1,35,0,0,0,-1,-1,0
6578,160000,2,1,1,41,0,0,0,0,0,0
8186,20000,1,3,1,41,0,0,0,2,0,0
5356,60000,2,2,1,37,0,0,0,0,0,0
8539,80000,2,3,2,52,0,0,0,0,0,0
2718,310000,1,1,2,44,1,-1,-1,-2,-2,-2
11466,30000,2,1,2,24,0,0,0,0,0,0
7740,460000,1,1,2,33,0,0,0,0,0,0
8188,160000,2,2,1,51,0,0,0,2,0,0
13832,250000,1,1,2,29,0,0,0,0,0,0
21495,60000,2,2,2,27,0,0,0,0,0,0
243,50000,2,2,2,27,0,0,0,0,0,0
16332,80000,2,2,2,43,0,0,0,0,0,0
11801,20000,2,1,2,24,0,0,0,0,0,0
4335,50000,2,3,1,58,0,0,0,0,0,0
1198,130000,1,2,1,44,-1,2,0,0,0,0
21196,20000,1,2,1,38,0,0,0,0,0,2
23872,360000,1,1,2,29,-2,-2,-2,-2,-2,-2
8081,230000,1,3,1,30,0,0,0,0,0,0
11423,60000,1,2,2,30,0,-1,-1,-1,-1,0
4266,5.00E+05,2,1,2,34,-1,0,0,0,0,0
5143,60000,2,3,1,48,0,0,0,0,0,0
22090,60000,2,1,2,28,0,0,2,2,-1,-1
13782,270000,2,2,2,30,0,0,0,0,0,0
20957,290000,1,2,2,30,0,0,0,0,0,0
7337,50000,1,2,2,25,0,-1,-1,-1,-1,-1
12875,170000,2,2,1,38,0,0,0,0,0,0
9496,130000,1,2,2,29,-1,-1,-1,-1,-1,-1
17533,260000,2,2,2,35,0,0,0,0,0,0
20070,360000,2,1,2,38,1,2,0,0,0,0
6730,390000,2,2,1,43,2,2,2,0,0,0
19507,80000,2,2,1,30,2,2,-2,-2,-1,-1
14503,240000,2,1,2,38,0,0,0,0,0,-1
8166,30000,1,2,1,57,0,0,0,0,0,-1
15540,260000,1,1,2,34,-2,-2,-1,-1,-2,-2
5982,4.00E+05,1,1,1,42,0,0,0,0,0,0
18761,2.00E+05,2,1,2,28,-1,-1,2,-1,-1,-1
19970,350000,2,1,2,32,-1,-1,-1,-1,-1,0
14772,20000,1,2,1,37,0,0,0,0,-1,-1
23373,430000,2,1,2,30,0,0,0,0,0,0
12600,150000,1,3,1,38,0,0,0,0,0,0
18734,50000,2,2,1,24,0,0,0,0,0,-2
5744,20000,2,1,2,22,-1,-1,2,0,0,-1
17631,310000,2,2,1,30,-1,0,0,0,0,0
23887,260000,1,3,2,35,0,0,0,0,0,0
12982,5.00E+05,2,1,2,51,-1,-1,-1,-1,-1,-1
21614,20000,2,2,1,24,0,0,0,0,-1,0
1805,450000,1,1,2,31,-1,-1,-1,-1,-1,-1
5814,150000,2,1,1,44,-1,-1,-1,0,0,-1
5231,20000,1,2,2,24,0,0,0,0,0,0
12386,50000,2,2,2,34,0,0,0,0,0,0
3401,370000,2,1,1,46,-1,-1,-1,0,0,-1
7351,340000,2,3,1,49,-2,-1,-1,-1,-2,-2
1619,190000,2,2,2,25,0,0,0,0,-1,0
8906,50000,1,2,2,25,2,2,4,3,2,2
5823,150000,2,1,2,28,0,0,0,0,0,-2
3027,350000,1,1,1,31,0,0,0,2,0,0
7228,410000,1,1,1,34,-1,0,0,0,0,-1
14276,5.00E+05,2,2,1,42,0,0,0,0,0,0
16821,20000,1,6,2,41,0,0,0,2,0,0
9526,150000,2,1,2,26,-1,-1,-1,0,-1,0
7244,10000,1,3,2,33,-1,-1,-1,-1,-1,-1
13803,50000,1,3,2,46,1,2,0,0,0,0
22793,260000,2,1,2,44,0,0,0,0,0,0
615,190000,2,2,1,37,1,2,2,2,2,2
21959,50000,2,2,1,27,0,0,0,0,0,0
11028,360000,1,2,1,28,0,0,0,-2,-1,-1
21636,80000,2,2,2,23,1,2,2,2,2,2
17474,10000,2,3,2,46,1,2,-1,2,0,0
14901,150000,2,1,2,37,-1,2,2,-1,-1,-2
9019,360000,2,1,2,31,-1,-1,-1,-1,-1,-1
24063,80000,1,2,2,27,1,2,0,0,-2,-2
15663,130000,2,2,2,43,0,0,0,0,0,0
14489,80000,1,1,2,35,0,0,0,0,-1,-1
2394,20000,2,3,2,49,0,0,2,0,-1,-1
4078,50000,1,2,2,29,3,2,2,0,0,0
18208,160000,1,1,2,34,-2,-2,-2,-1,-1,-2
18485,90000,2,2,2,24,0,0,-2,-2,-2,-2
19464,290000,2,1,1,37,-1,-1,-1,-1,-1,-1
20837,180000,1,2,2,33,0,0,0,0,0,0
2229,60000,2,2,2,29,0,0,0,0,0,0
20420,50000,1,1,2,24,-1,0,0,0,0,0
2034,240000,2,1,1,27,1,-2,-1,-1,0,0
8723,50000,1,2,2,50,0,0,-2,-2,-2,-2
12293,130000,2,2,2,26,0,0,0,0,0,-2
13895,3.00E+05,2,2,1,39,0,0,0,0,0,0
844,110000,2,2,2,33,1,-2,-2,-2,-2,-1
12952,80000,2,2,2,24,1,-2,-2,-2,-2,-2
23253,290000,2,1,1,33,2,0,0,2,2,2
9382,240000,2,2,1,38,1,2,0,0,2,2
391,350000,1,1,1,38,1,-2,-2,-2,-2,-2
24016,80000,1,2,2,25,-1,-1,-1,-1,-1,-1
11060,320000,1,2,2,32,1,2,2,2,2,2
3725,50000,2,2,2,29,-2,-2,-2,-2,-2,-2
1574,50000,1,1,2,24,0,0,0,0,0,0
642,130000,2,3,1,28,0,0,0,0,-2,-2
2600,5.00E+05,1,1,1,43,-1,-1,-1,-1,-1,-1
12113,340000,2,1,2,29,0,0,0,0,0,0
3804,80000,1,3,1,59,1,2,0,0,-1,-1
6066,20000,2,3,1,56,2,0,0,0,0,0
7691,1.00E+05,1,2,2,31,0,0,0,-2,-2,-2
7238,50000,2,2,1,28,0,0,0,0,0,0
5990,180000,1,1,2,32,0,0,0,0,0,0
198,20000,2,1,2,22,0,0,0,0,-1,0
3222,140000,2,2,2,24,0,0,0,0,0,0
7079,320000,2,2,1,43,0,0,0,0,0,0
21860,360000,2,1,1,26,-2,-2,-2,-2,-2,-2
6023,210000,2,1,2,39,1,-2,-2,-2,-2,-2
10339,2.00E+05,1,1,2,32,1,2,2,2,2,2
14803,140000,2,1,2,29,1,2,0,0,0,0
9343,20000,2,3,2,50,0,0,0,0,0,0
15596,270000,1,1,1,61,0,0,0,0,0,0
16369,190000,2,1,2,31,0,0,0,0,0,0
6333,170000,1,1,1,60,0,0,0,0,0,0
11952,280000,1,1,2,32,0,0,0,0,0,-1
2575,160000,2,2,1,28,0,0,0,0,0,0
16585,30000,1,2,2,26,0,0,0,0,0,0
14573,130000,1,1,1,34,0,0,0,0,0,0
20358,130000,1,3,1,27,-1,-1,-1,-1,-2,-1
10561,20000,1,2,2,30,0,0,0,0,0,0
16288,50000,2,2,1,35,0,0,-2,-2,-2,-2
19973,260000,2,1,1,31,0,0,0,0,0,0
16008,70000,2,2,2,22,2,2,2,2,0,0
11789,80000,1,1,2,27,-2,-2,-2,-2,-2,-2
16811,140000,1,3,1,38,0,0,0,0,0,0
6517,10000,2,2,3,38,0,0,0,-1,0,0
11442,60000,2,2,2,24,1,-2,-1,-1,-2,-2
17562,50000,2,1,1,35,0,0,2,2,2,0
11557,60000,2,1,1,49,0,0,0,0,0,0
18847,130000,2,2,1,28,0,0,0,0,0,0
2526,50000,2,2,2,25,0,0,0,0,0,0
2419,20000,1,2,2,33,0,0,0,0,0,2
23999,20000,1,5,2,26,0,0,0,0,0,-2
5962,180000,2,2,1,29,0,0,0,0,0,0
21451,160000,2,2,2,24,0,0,0,0,0,0
22950,190000,2,3,2,29,0,0,0,0,0,-2
12449,30000,1,1,2,30,0,0,2,0,0,0
21189,130000,1,2,1,39,0,0,0,0,0,0
21949,160000,2,3,2,28,-1,-1,-1,-1,-1,-1
18287,440000,1,1,1,54,-1,-1,-1,-1,0,0
13775,3.00E+05,2,1,2,25,1,-2,-1,0,0,0
5072,120000,2,2,2,27,1,-2,-2,-2,-1,-1
5812,210000,2,1,1,34,0,0,0,0,0,0
19996,130000,2,2,1,40,0,0,0,0,0,0
12610,50000,2,1,1,54,2,2,2,0,0,0
421,30000,1,1,2,24,2,0,0,0,0,2
17142,130000,2,2,2,26,0,0,0,0,0,0
15144,290000,2,1,2,42,-2,-2,-2,-2,-2,-2
18007,8.00E+05,1,1,2,46,-2,-2,-2,-1,-1,-1
4945,110000,1,2,2,32,-1,-1,0,0,0,0
2749,260000,1,2,1,43,0,0,0,0,0,0
18793,50000,2,2,1,29,0,0,0,0,0,0
23997,20000,1,2,1,25,0,0,0,0,0,0
23414,2.00E+05,2,2,1,34,-2,-2,-2,-2,-2,-2
21054,210000,1,2,1,38,-1,-1,-1,-1,-1,-1
8072,30000,1,2,2,33,0,-1,0,0,0,0
16317,160000,2,3,1,36,0,0,0,0,2,2
4578,220000,2,1,1,35,-1,-1,-1,-1,-1,-1
10833,110000,2,2,2,28,0,0,0,0,0,0
9815,90000,1,1,2,26,1,2,2,0,0,0
2478,160000,1,2,2,37,-1,-1,0,0,0,0
17901,50000,1,2,2,28,1,2,2,-2,-2,-2
836,30000,2,3,2,53,-1,-1,-1,-1,-1,-1
7019,190000,2,2,2,28,0,0,0,0,0,0
1213,290000,2,1,1,30,-1,-1,-1,-1,-1,-1
14899,360000,2,2,1,40,-2,-2,-2,-2,-2,-2
20911,150000,1,1,2,34,0,0,0,0,0,0
17921,50000,1,2,2,25,0,0,0,0,0,0
18274,70000,1,2,3,47,0,0,0,2,0,0
5430,110000,1,3,2,40,0,0,0,0,0,0
13960,130000,2,2,1,30,0,0,0,0,0,-2
13716,2.00E+05,2,1,2,35,-1,-1,-2,-1,0,0
2697,20000,2,3,2,40,-1,-1,0,0,0,0
1127,5.00E+05,2,1,2,35,-1,-1,-1,-1,0,-1
2416,30000,2,2,2,24,0,0,0,0,0,0
18005,3.00E+05,1,2,2,35,0,0,0,0,0,0
264,230000,2,1,2,37,-2,-2,-2,-2,-2,-2
19359,160000,2,1,1,31,2,2,2,0,0,0
7997,30000,1,1,1,30,0,0,0,0,0,0
17846,130000,1,2,2,22,0,0,0,0,0,0
4772,2.00E+05,1,1,2,40,0,0,0,0,0,-1
15046,210000,1,2,1,40,-1,-1,-2,-2,-2,-2
8979,240000,2,2,2,41,0,-1,-1,-1,-1,0
23137,250000,2,5,1,33,0,0,0,0,0,0
2645,170000,2,2,1,49,1,2,0,0,0,0
5584,60000,1,1,2,22,0,0,2,0,0,0
4579,40000,2,2,2,23,-1,2,-1,-1,0,0
8172,230000,1,1,1,32,1,-2,-2,-2,-2,-1
3370,20000,1,3,2,35,-1,3,2,0,0,0
20202,230000,2,2,2,30,0,0,0,0,0,0
23963,70000,1,1,2,25,0,-1,0,0,0,0
22289,80000,2,1,2,30,3,2,0,0,0,0
15100,250000,1,1,2,33,-2,-2,-2,-2,-2,-2
12126,20000,2,1,2,29,1,2,0,0,0,2
11485,30000,2,1,2,23,2,2,2,2,2,2
3394,260000,2,1,2,30,0,0,0,0,-1,-1
257,140000,2,2,1,48,0,-1,-1,-1,-1,-1
10242,1.00E+05,2,1,1,27,0,0,2,0,0,2
296,2.00E+05,1,1,2,31,0,0,0,0,0,0
17625,180000,2,1,2,32,-1,-1,2,2,0,0
7198,1.00E+05,2,3,1,39,0,0,0,0,0,0
892,4.00E+05,1,2,2,37,1,1,1,2,0,0
10870,50000,1,2,2,28,0,0,0,0,0,0
21083,140000,1,1,1,44,0,0,0,2,0,0
2730,250000,2,2,2,40,-2,-2,-2,-2,-2,-2
1636,80000,1,3,2,29,0,0,0,0,0,0
3551,1.00E+05,1,2,1,31,3,2,-1,0,0,-1
18875,120000,2,1,2,26,1,2,2,0,0,0
10334,50000,1,2,2,27,0,0,0,0,0,0
3634,420000,2,3,2,25,1,2,0,0,0,0
16634,50000,1,2,2,25,2,2,2,0,0,0
2500,340000,2,1,2,26,0,0,0,0,0,0
16622,50000,1,2,1,41,0,0,0,0,0,0
18349,50000,2,1,2,23,0,0,0,0,0,0
18292,80000,2,3,1,33,-1,2,-1,-1,-1,-1
3721,80000,2,2,1,46,1,-2,-2,-2,-2,-1
12483,50000,1,1,2,30,-1,-1,-1,-1,-1,-1
19880,360000,2,1,1,37,-1,-1,-1,-2,-2,-2
23806,150000,2,2,1,51,0,0,0,0,0,0
13463,50000,1,1,2,25,0,0,0,0,0,0
14528,260000,1,1,1,38,-1,-1,2,2,-1,2
7446,50000,2,3,2,51,0,0,0,0,0,0
11846,210000,2,2,2,27,-1,-1,-1,-1,-1,-1
2912,5.00E+05,1,1,1,49,-1,-1,-1,-1,-1,-1
7346,5.00E+05,1,2,1,34,-2,-2,-2,-2,-2,-1
9512,50000,1,2,1,36,0,0,0,0,0,0
4008,1.00E+05,2,3,2,24,1,-2,-2,-2,-1,-1
3809,220000,1,1,2,35,0,0,0,0,0,0
17311,170000,2,1,1,45,0,0,0,0,0,0
3422,110000,1,1,2,30,1,2,-1,-1,-1,0
11729,120000,2,1,2,25,0,0,0,-1,0,-1
17712,220000,2,1,1,36,0,0,0,2,0,0
20748,360000,1,2,1,36,-2,-2,-2,-2,-2,-2
20542,50000,1,2,2,27,2,2,0,0,0,0
1314,430000,1,1,2,31,0,0,0,0,0,0
21784,2.00E+05,2,1,2,25,0,-1,-1,-1,-2,-2
11316,450000,2,1,2,40,-1,-1,-1,-1,-2,-2
10112,60000,1,1,2,28,1,-1,0,0,2,2
22668,1.00E+05,2,3,1,39,-1,-1,0,-1,-1,-1
22725,1.00E+05,2,2,1,38,3,2,2,3,3,3
20583,80000,1,3,1,29,0,0,0,0,0,0
20145,140000,2,2,2,41,0,0,0,0,0,0
9631,1.00E+05,2,1,1,32,2,0,0,0,0,2
11850,260000,1,1,1,53,-1,3,2,0,0,-1
1089,30000,2,3,1,35,0,0,0,0,0,0
9206,280000,2,1,2,29,-1,-1,-1,-1,-1,-1
21808,360000,2,2,2,26,0,0,0,0,0,0
18077,50000,1,2,2,40,0,0,0,0,0,0
19444,280000,2,1,1,39,0,0,0,0,0,0
17274,20000,2,3,1,32,0,0,2,0,0,0
10589,50000,2,2,2,24,-1,-1,-1,0,-1,-1
21407,110000,2,2,2,28,0,0,0,0,0,0
3372,140000,2,2,1,36,0,0,0,0,0,0
23895,270000,1,3,2,36,0,0,0,0,0,0
877,150000,1,1,2,33,0,0,0,0,0,0
28,50000,2,3,2,30,0,0,0,0,0,0
18302,110000,2,1,2,31,1,-2,-2,-2,-2,-2
11132,150000,2,2,2,23,0,0,0,0,0,0
2992,1.00E+05,2,1,1,33,-1,-1,-2,-2,-2,-2
22779,390000,2,1,2,33,0,0,0,0,0,0
9917,220000,2,1,2,27,-2,-2,-1,0,0,0
5046,270000,1,1,2,36,0,0,0,2,0,0
1746,50000,2,1,2,22,0,0,0,0,0,0
2498,210000,2,3,2,45,-2,-2,-1,-1,-2,-2
2612,10000,1,2,2,32,0,0,0,0,0,0
116,30000,1,1,2,24,-1,2,0,0,3,2
16364,260000,2,1,1,36,-1,-1,-1,-1,-1,-1
10742,360000,1,2,1,42,1,-2,-2,-2,-2,-2
17975,20000,1,2,1,35,1,2,0,0,0,2
13034,180000,2,2,2,25,-1,-1,-1,-1,-1,-1
509,80000,2,2,1,30,0,0,0,0,0,2
10145,160000,2,3,2,54,1,-2,-2,-1,-1,-2
1765,130000,2,1,2,26,1,2,2,2,2,2
11584,280000,2,1,1,37,0,-1,-1,0,0,-1
1020,180000,2,3,0,45,-1,-1,-2,-2,-2,-2
19307,150000,2,2,1,33,0,0,0,0,0,0
18248,350000,1,1,1,50,0,0,0,0,0,0
3982,20000,1,3,2,26,-1,-1,-1,-2,-2,-2
3016,350000,1,1,1,38,-2,-2,-1,0,0,-2
15762,50000,2,1,2,23,0,-1,-1,-1,-1,0
5147,330000,2,2,2,30,-1,-1,-1,-1,-1,-1
2207,20000,2,1,2,21,0,0,0,0,0,-1
17050,60000,2,2,1,25,2,0,0,2,0,0
17218,20000,2,2,2,22,0,0,0,0,0,0
18199,20000,1,2,2,40,1,2,2,2,3,2
1260,50000,1,1,2,24,2,2,0,0,0,0
1155,20000,1,3,1,47,1,2,0,0,0,2
8355,170000,1,2,1,42,0,0,0,0,0,0
439,50000,2,1,1,25,0,0,0,0,0,0
13127,5.00E+05,2,2,1,31,0,0,0,0,0,0
6169,120000,2,3,2,32,0,0,0,0,0,0
14535,130000,1,2,2,31,0,0,2,0,-1,-1
17373,50000,2,1,1,28,0,0,0,0,0,0
8948,180000,2,3,2,40,-2,-2,-2,-2,-2,-2
3766,20000,2,2,2,22,0,0,0,0,0,0
20476,210000,1,1,2,27,1,-1,-1,-1,-1,-1
13160,1.00E+05,2,1,2,28,1,-2,-2,-2,-2,-1
9613,4.00E+05,1,1,1,44,0,0,0,0,0,0
11929,50000,1,3,1,39,0,0,-2,-2,-2,-2
18315,20000,2,2,1,31,2,2,2,2,2,0
4184,480000,2,2,1,45,-1,-1,-1,-1,-1,-1
17081,240000,2,2,2,25,0,0,0,0,0,0
19758,90000,2,2,1,33,0,0,0,0,2,2
2100,50000,2,1,2,24,2,2,2,0,0,0
3082,280000,2,2,1,36,0,0,0,0,0,0
8377,2.00E+05,2,1,1,36,-1,-1,-1,-1,-1,-1
